TIME_STAMPING,PACKET_COUNT,GNSS_SPEED,GNSS_LATITUDE,GNSS_LONGITUDE,GNSS_ALTITUDE,GNSS_SATS,VOLTAGE,VIBRATION,EULERX,EULERY,EULERZ ,ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,BNO_TEMPERATURE,MAGNETOMETER_X,MAGNETOMETER_Y,MAGNETOMETER_Z,LINEAR_ACCELERATION_X,LINEAR_ACCELERATION_Y,LINEAR_ACCELERATION_Z,GRAVITY_X,GRAVITY_Y,GRAVITY_Z,ALTITUDE,TEMPERATURE,PRESSURE,CM_ECHO,Unnamed: 32
1702454361.1984031,1726,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.06,0.0,-0.06,30.0,-23.19,47.0,-55.25,0.01,1.01,9.7,352.94,-0.31,-5.62,223.4,32.03,986.7,time,
1702454361.4624386,1727,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.06,-0.12,-0.12,29.0,-22.06,47.0,-54.88,0.01,1.0,9.72,352.94,-0.31,-5.62,223.32,32.03,986.71,time,
1702454361.7374022,1728,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.06,-0.06,0.0,29.0,-22.88,47.25,-55.69,0.0,1.0,9.72,352.94,-0.31,-5.62,223.36,32.03,986.71,time,
1702454362.0164013,1729,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,0.06,0.06,29.0,-22.5,46.56,-54.88,0.0,1.01,9.73,352.94,-0.31,-5.62,223.54,32.03,986.69,time,
1702454362.2934008,1730,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,-0.06,0.06,29.0,-22.88,47.0,-54.88,0.0,0.99,9.7,352.94,-0.31,-5.62,223.43,32.04,986.7,time,
1702454362.5594018,1731,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.12,0.12,0.12,29.0,-22.5,47.69,-54.88,0.0,0.99,9.72,352.94,-0.31,-5.62,223.14,32.04,986.73,time,
1702454362.8353996,1732,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.12,0.0,0.0,29.0,-23.19,47.25,-55.19,-0.01,0.99,9.72,352.94,-0.31,-5.62,223.23,32.04,986.72,time,
1702454363.1124065,1733,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,0.12,0.06,29.0,-23.19,47.0,-55.19,0.0,0.99,9.7,352.94,-0.31,-5.62,223.39,32.04,986.7,time,
1702454363.3914025,1734,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,0.0,-0.06,30.0,-23.19,47.0,-54.5,0.0,0.99,9.69,352.94,-0.31,-5.62,223.16,32.04,986.73,time,
1702454363.6674066,1735,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,-0.06,-0.06,30.0,-22.5,46.56,-55.69,0.0,1.0,9.75,352.94,-0.31,-5.62,223.33,32.04,986.71,time,
1702454363.9354076,1736,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.12,0.0,0.06,30.0,-22.06,47.25,-54.88,0.0,0.99,9.73,352.94,-0.31,-5.62,223.3,32.04,986.72,time,
1702454364.209401,1737,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,0.0,0.0,30.0,-22.88,47.69,-55.19,0.0,0.97,9.73,352.94,-0.31,-5.62,223.34,32.04,986.71,time,
1702454364.489402,1738,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.06,-0.06,-0.06,30.0,-22.5,47.25,-55.19,0.0,1.0,9.69,352.94,-0.31,-5.62,223.37,32.04,986.71,time,
1702454364.760399,1739,0.0,0.0,0.0,0.0,0,16.39,1,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,0.0,0.0,30.0,-21.69,47.25,-56.5,0.01,1.0,9.73,352.94,-0.31,-5.62,223.48,32.04,986.69,time,
1702454365.038401,1740,0.0,0.0,0.0,0.0,0,16.37,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,-0.06,-0.12,30.0,-23.19,47.69,-55.19,0.0,0.98,9.7,352.94,-0.31,-5.62,223.45,32.04,986.7,time,
1702454365.3074362,1741,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,0.0,0.12,30.0,-22.88,47.25,-54.5,-0.01,0.99,9.74,352.94,-0.31,-5.62,223.43,32.04,986.7,time,
1702454365.5854063,1742,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.06,0.06,0.06,30.0,-22.5,47.0,-54.88,0.0,0.98,9.73,352.94,-0.31,-5.62,223.5,32.04,986.69,time,
1702454365.8594038,1743,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.12,-0.19,0.0,30.0,-23.19,47.0,-54.88,0.0,1.0,9.73,352.94,-0.31,-5.62,223.35,32.05,986.71,time,
1702454366.1414013,1744,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,0.12,0.0,30.0,-23.5,47.25,-55.19,0.0,1.0,9.72,352.94,-0.31,-5.62,223.49,32.05,986.69,time,
1702454366.4079163,1745,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.06,0.06,0.0,30.0,-22.88,47.25,-55.25,0.01,1.01,9.77,352.94,-0.31,-5.62,223.66,32.05,986.67,time,
1702454366.685915,1746,0.0,0.0,0.0,0.0,0,16.39,1,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.12,0.0,0.0,30.0,-22.5,47.0,-54.88,0.0,0.97,9.71,352.94,-0.31,-5.62,223.72,32.05,986.67,time,
1702454366.9549174,1747,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.06,-0.19,0.06,30.0,-22.06,46.56,-55.69,0.0,0.99,9.74,352.94,-0.31,-5.62,223.41,32.05,986.7,time,
1702454367.2289531,1748,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.12,0.0,0.0,30.0,-22.06,47.69,-55.25,0.0,1.01,9.72,352.94,-0.31,-5.62,223.53,32.05,986.69,time,
1702454367.5059175,1749,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.12,-0.12,0.0,30.0,-22.06,47.0,-54.88,0.0,1.01,9.74,352.94,-0.31,-5.62,223.49,32.05,986.69,time,
1702454367.7805223,1750,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.12,-0.06,-0.06,30.0,-23.88,47.0,-55.25,0.0,0.98,9.72,352.94,-0.31,-5.62,223.61,32.05,986.68,time,
1702454368.0575194,1751,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,0.0,0.0,30.0,-22.88,47.25,-55.25,0.01,0.99,9.75,352.94,-0.31,-5.62,223.64,32.05,986.68,time,
1702454368.332519,1752,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,0.12,-0.06,30.0,-23.5,46.56,-55.25,0.01,1.0,9.71,352.94,-0.31,-5.62,223.47,32.05,986.7,time,
1702454368.604519,1753,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.06,-0.25,0.06,30.0,-22.5,47.0,-55.19,0.0,1.0,9.74,352.94,-0.31,-5.62,223.59,32.06,986.68,time,
1702454368.883518,1754,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.12,-0.19,0.0,30.0,-22.5,47.69,-55.25,0.01,1.01,9.71,352.94,-0.31,-5.62,223.42,32.06,986.7,time,
1702454369.1535208,1755,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,0.19,-0.06,30.0,-23.19,47.69,-55.69,0.01,0.99,9.73,352.94,-0.31,-5.62,223.43,32.06,986.7,time,
1702454369.4315245,1756,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.06,-0.19,0.0,30.0,-22.88,47.69,-55.25,0.0,0.99,9.71,352.94,-0.31,-5.62,223.43,32.06,986.7,time,
1702454369.7025251,1757,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,-0.06,0.0,30.0,-22.5,47.0,-55.25,0.0,1.02,9.72,352.94,-0.31,-5.62,223.5,32.06,986.69,time,
1702454369.9846168,1758,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,-0.19,0.06,30.0,-22.5,47.69,-54.5,0.0,1.0,9.71,352.94,-0.31,-5.62,223.5,32.06,986.69,time,
1702454370.2546265,1759,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,0.0,0.0,30.0,-23.88,47.25,-55.25,0.0,1.0,9.74,352.94,-0.31,-5.62,223.47,32.06,986.7,time,
1702454370.5385933,1760,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,-0.12,0.0,30.0,-23.19,47.69,-56.06,0.01,1.01,9.7,352.94,-0.31,-5.62,223.47,32.06,986.7,time,
1702454370.8005886,1761,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.06,-0.25,0.0,30.0,-22.88,47.0,-54.5,0.01,1.01,9.73,352.94,-0.31,-5.62,223.5,32.07,986.69,time,
1702454371.082591,1762,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,0.25,0.06,30.0,-22.5,47.25,-56.06,0.0,1.03,9.73,352.94,-0.31,-5.62,223.59,32.07,986.68,time,
1702454371.3574996,1763,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,-0.12,0.06,30.0,-23.19,47.69,-55.69,0.0,0.98,9.75,352.94,-0.31,-5.62,223.41,32.07,986.7,time,
1702454371.6282742,1764,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,0.0,0.12,30.0,-22.5,47.69,-54.88,0.0,1.0,9.72,352.94,-0.31,-5.62,223.46,32.07,986.7,time,
1702454371.9072783,1765,0.0,0.0,0.0,0.0,0,16.37,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,0.12,-0.06,30.0,-22.06,47.0,-55.69,0.0,0.99,9.73,352.94,-0.31,-5.62,223.37,32.07,986.71,time,
1702454372.1753454,1766,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,0.25,-0.19,30.0,-22.06,47.25,-56.5,0.0,1.0,9.7,352.94,-0.31,-5.62,223.5,32.07,986.69,time,
1702454372.4523444,1767,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,0.0,0.06,30.0,-22.88,46.19,-56.88,0.0,0.99,9.74,352.94,-0.31,-5.62,223.61,32.07,986.68,time,
1702454372.7304084,1768,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,-0.06,0.0,30.0,-22.88,47.0,-55.69,0.0,1.0,9.7,352.94,-0.31,-5.62,223.55,32.07,986.69,time,
1702454373.0074117,1769,0.0,0.0,0.0,0.0,0,16.39,1,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,-0.06,-0.06,30.0,-21.69,47.69,-55.69,0.0,0.99,9.7,352.94,-0.31,-5.62,223.58,32.07,986.68,time,
1702454373.2769828,1770,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.06,-0.19,-0.06,30.0,-22.06,47.69,-55.25,0.0,0.97,9.7,352.94,-0.31,-5.62,223.58,32.07,986.68,time,
1702454373.5489814,1771,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,0.19,0.0,30.0,-21.69,47.25,-55.69,0.01,1.0,9.72,352.94,-0.31,-5.62,223.48,32.07,986.69,time,
1702454373.8260467,1772,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,0.0,0.06,30.0,-22.5,47.25,-55.69,0.0,1.0,9.73,352.94,-0.31,-5.62,223.34,32.07,986.71,time,
1702454374.0970733,1773,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.12,-0.12,0.0,30.0,-23.5,48.0,-54.88,0.01,1.0,9.74,352.94,-0.31,-5.62,223.42,32.07,986.7,time,
1702454374.370074,1774,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,-0.12,0.0,30.0,-22.06,46.56,-55.69,0.0,0.99,9.72,352.94,-0.31,-5.62,223.52,32.07,986.69,time,
1702454374.6482382,1775,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,0.06,0.0,30.0,-22.5,48.0,-55.69,0.0,1.01,9.73,352.94,-0.31,-5.62,223.54,32.07,986.69,time,
1702454374.9232366,1776,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.06,0.12,-0.06,30.0,-22.88,47.25,-54.88,0.0,1.01,9.71,352.94,-0.31,-5.62,223.56,32.07,986.68,time,
1702454375.195238,1777,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,-0.06,-0.06,30.0,-23.19,48.0,-55.25,0.0,0.99,9.74,352.94,-0.31,-5.62,223.53,32.08,986.69,time,
1702454375.4755552,1778,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.06,0.06,0.06,30.0,-22.88,47.25,-55.69,-0.01,0.97,9.72,352.94,-0.31,-5.62,223.7,32.08,986.67,time,
1702454375.7534654,1779,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,0.06,0.0,30.0,-23.5,47.25,-55.19,0.0,1.0,9.75,352.94,-0.31,-5.62,223.59,32.08,986.68,time,
1702454376.0234716,1780,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,0.12,0.06,30.0,-22.5,48.0,-55.25,-0.01,0.98,9.72,352.94,-0.31,-5.62,223.68,32.08,986.67,time,
1702454376.2964988,1781,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,0.0,0.0,30.0,-23.88,47.25,-56.06,0.01,1.0,9.73,352.94,-0.31,-5.62,223.59,32.08,986.68,time,
1702454376.5864708,1782,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,0.06,-0.06,30.0,-22.88,47.25,-54.06,0.0,1.01,9.72,352.94,-0.31,-5.62,223.6,32.08,986.68,time,
1702454376.8478465,1783,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,-0.12,0.0,30.0,-22.06,47.0,-56.06,0.01,1.0,9.72,352.94,-0.31,-5.62,223.5,32.08,986.69,time,
1702454377.1330647,1784,0.0,0.0,0.0,0.0,0,16.39,1,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.12,-0.12,-0.06,30.0,-22.06,47.25,-55.25,0.02,0.98,9.7,352.94,-0.31,-5.62,223.67,32.08,986.67,time,
1702454377.4010646,1785,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.19,-0.12,-0.12,30.0,-23.88,48.0,-56.06,0.0,1.01,9.73,352.94,-0.31,-5.62,223.57,32.08,986.68,time,
1702454377.6805837,1786,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,0.12,0.0,30.0,-23.5,47.0,-56.56,0.01,0.99,9.7,352.94,-0.31,-5.62,223.57,32.08,986.68,time,
1702454377.956846,1787,0.0,0.0,0.0,0.0,0,16.37,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,0.12,0.06,30.0,-23.88,47.25,-54.88,0.01,0.98,9.72,352.94,-0.31,-5.62,223.52,32.08,986.69,time,
1702454378.2339554,1788,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,-0.06,0.06,30.0,-23.5,47.25,-55.69,0.0,0.99,9.74,352.94,-0.31,-5.62,223.41,32.08,986.7,time,
1702454378.5044186,1789,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.12,0.0,0.0,30.0,-23.19,47.25,-55.25,0.0,0.99,9.71,352.94,-0.31,-5.62,223.57,32.09,986.68,time,
1702454378.7884188,1790,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,0.12,0.0,30.0,-21.69,47.0,-55.25,0.0,1.02,9.71,352.94,-0.31,-5.62,223.49,32.08,986.69,time,
1702454379.059312,1791,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,-0.25,0.0,30.0,-23.88,47.0,-55.25,-0.02,1.0,9.71,352.94,-0.31,-5.62,223.39,32.09,986.7,time,
1702454379.3354487,1792,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,0.0,0.06,30.0,-22.88,47.25,-56.06,0.01,0.98,9.75,352.94,-0.31,-5.62,223.4,32.09,986.7,time,
1702454379.610688,1793,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.19,0.0,0.0,30.0,-23.19,48.0,-54.5,0.0,0.99,9.72,352.94,-0.31,-5.62,223.51,32.09,986.69,time,
1702454379.9003315,1794,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,0.0,0.0,30.0,-22.06,48.0,-55.69,0.01,1.01,9.74,352.94,-0.31,-5.62,223.5,32.09,986.69,time,
1702454380.166339,1795,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.12,0.06,-0.06,30.0,-21.69,47.25,-56.5,0.0,0.98,9.73,352.94,-0.31,-5.62,223.43,32.09,986.7,time,
1702454380.4483385,1796,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,0.06,0.0,30.0,-23.19,47.69,-55.25,0.0,1.0,9.73,352.94,-0.31,-5.62,223.39,32.09,986.7,time,
1702454380.719323,1797,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,-0.06,-0.06,30.0,-22.06,47.69,-55.25,0.0,1.0,9.73,352.94,-0.31,-5.62,223.44,32.09,986.7,time,
1702454380.9912906,1798,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.06,0.19,-0.06,30.0,-22.06,47.25,-54.88,0.0,0.99,9.74,352.94,-0.31,-5.62,223.59,32.09,986.68,time,
1702454381.2694552,1799,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,-0.06,0.06,30.0,-23.5,47.69,-55.69,-0.01,0.99,9.69,352.94,-0.31,-5.62,223.52,32.09,986.69,time,
1702454381.542396,1800,0.0,0.0,0.0,0.0,0,16.39,1,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.12,0.0,-0.12,30.0,-22.5,47.0,-56.06,0.01,0.99,9.71,352.94,-0.31,-5.62,223.49,32.09,986.69,time,
1702454381.8166907,1801,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,0.06,0.06,30.0,-22.88,47.25,-55.69,0.0,0.99,9.69,352.94,-0.31,-5.62,223.48,32.09,986.69,time,
1702454382.0866911,1802,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.06,0.0,-0.06,30.0,-22.88,47.0,-54.88,0.0,1.0,9.75,352.94,-0.31,-5.62,223.46,32.09,986.7,time,
1702454382.3667502,1803,0.0,0.0,0.0,0.0,0,16.39,1,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.06,0.06,-0.12,30.0,-22.5,47.25,-55.25,0.01,0.99,9.71,352.94,-0.31,-5.62,223.53,32.09,986.69,time,
1702454382.6440156,1804,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,0.06,-0.06,30.0,-23.5,47.0,-55.19,0.0,0.98,9.74,352.94,-0.31,-5.62,223.5,32.09,986.69,time,
1702454382.9170115,1805,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.06,-0.06,-0.06,30.0,-23.19,47.25,-56.06,-0.02,0.99,9.73,352.94,-0.31,-5.62,223.45,32.1,986.7,time,
1702454383.1880083,1806,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,-0.31,-0.12,30.0,-22.88,47.69,-55.19,0.01,0.99,9.72,352.94,-0.31,-5.62,223.44,32.1,986.7,time,
1702454383.4660084,1807,0.0,0.0,0.0,0.0,0,16.39,1,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.12,0.12,0.0,30.0,-22.5,47.69,-55.69,0.0,1.01,9.71,352.94,-0.31,-5.62,223.5,32.09,986.69,time,
1702454383.7377143,1808,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,-0.06,0.06,30.0,-22.5,48.0,-55.19,-0.01,1.0,9.74,352.94,-0.31,-5.62,223.34,32.09,986.71,time,
1702454384.0160694,1809,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,0.12,-0.06,30.0,-22.88,47.0,-55.25,0.0,1.0,9.72,352.94,-0.31,-5.62,223.51,32.09,986.69,time,
1702454384.2860668,1810,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,-0.12,0.0,30.0,-22.88,47.0,-55.25,0.0,1.02,9.73,352.94,-0.31,-5.62,223.57,32.1,986.68,time,
1702454384.5715146,1811,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,0.06,0.0,30.0,-22.88,47.69,-54.5,0.02,1.03,9.7,352.94,-0.31,-5.62,223.35,32.1,986.71,time,
1702454384.8414774,1812,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,0.12,-0.06,30.0,-22.88,47.69,-55.25,-0.01,0.99,9.74,352.94,-0.31,-5.62,223.58,32.1,986.68,time,
1702454385.1192164,1813,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.06,-0.06,-0.06,30.0,-22.88,47.69,-54.88,-0.01,1.0,9.72,352.94,-0.31,-5.62,223.42,32.1,986.7,time,
1702454385.38897,1814,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,0.06,0.0,30.0,-21.69,47.69,-55.25,0.02,0.98,9.74,352.94,-0.31,-5.62,223.48,32.1,986.69,time,
1702454385.6634915,1815,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.06,-0.06,0.0,29.0,-23.19,47.25,-54.5,-0.02,0.99,9.72,352.94,-0.31,-5.62,223.44,32.1,986.7,time,
1702454385.9394827,1816,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,-0.06,0.0,29.0,-22.88,48.0,-54.88,0.0,0.99,9.73,352.94,-0.31,-5.62,223.49,32.1,986.69,time,
1702454386.2094817,1817,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,0.06,0.0,29.0,-22.5,47.69,-56.5,0.0,0.99,9.71,352.94,-0.31,-5.62,223.6,32.1,986.68,time,
1702454386.4821963,1818,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,0.0,0.06,29.0,-24.25,47.69,-53.69,0.01,0.99,9.71,352.94,-0.31,-5.62,223.46,32.1,986.7,time,
1702454386.7554035,1819,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.12,0.0,0.06,29.0,-23.5,47.69,-54.5,-0.01,0.99,9.72,352.94,-0.31,-5.62,223.58,32.1,986.68,time,
1702454387.0333526,1820,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,0.06,-0.19,29.0,-22.5,48.0,-56.5,0.0,0.99,9.74,352.94,-0.31,-5.62,223.51,32.1,986.69,time,
1702454387.3110769,1821,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.06,0.0,-0.12,29.0,-23.88,47.25,-56.06,0.0,0.97,9.71,352.94,-0.31,-5.62,223.54,32.1,986.69,time,
1702454387.5830698,1822,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.19,-0.12,0.0,30.0,-23.5,47.25,-55.69,0.01,1.0,9.74,352.94,-0.31,-5.62,223.64,32.1,986.68,time,
1702454387.8668756,1823,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.0,-0.06,-0.06,30.0,-23.19,47.25,-54.88,0.0,1.0,9.72,352.94,-0.31,-5.62,223.4,32.1,986.7,time,
1702454388.1463504,1824,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,-0.06,-0.06,0.0,30.0,-23.19,47.0,-55.25,0.01,0.99,9.75,352.94,-0.31,-5.62,223.49,32.1,986.69,time,
1702454388.4143496,1825,0.0,0.0,0.0,0.0,0,16.39,0,352.94,-0.31,-5.62,352.94,-0.31,-5.62,0.06,0.0,-0.06,30.0,-22.06,47.0,-55.25,0.0,0.99,9.71,352.94,-0.31,-5.62,223.54,32.1,986.69,time,
